"ID" "Gene"
"A_06_P4556" "YKL144C"
"A_06_P3803" "YIL005W"
"A_06_P3513" "YBR298C-A"
"A_06_P3974" "A_06_P3974"
"A_06_P5047" "YLR233C"
"A_06_P5372" "YML082W"
"A_06_P1524" "YBR270C"
"A_06_P4905" "YLR093C"
"A_06_P6553" "YOR191W"
"A_06_P4959" "YLR146C"
"A_06_P4241" "YJL219W"
"A_06_P5750" "YMR307W"
"A_06_P2239" "YDR250C"
"A_06_P1101" "YAR014C"
"A_06_P4997" "YLR183C"
"A_06_P2082" "YDR094W"
"A_06_P3554" "YHL036W"
"A_06_P7146" "YPR099C"
"A_06_P3063" "YGL108C"
"A_06_P3353" "YGR132C"
"A_06_P2355" "YDR363W-A"
"A_06_P2987" "YGL032C"
"A_06_P6433" "YOR071C"
"A_06_P5129" "YLR312W-A"
"A_06_P7018" "YPL257W"
"A_06_P5522" "YMR093W"
"A_06_P3560" "YHL042W"
"A_06_P3394" "YGR173W"
"A_06_P4859" "YLR047C"
"A_06_P1907" "YDL173W"
"A_06_P6564" "YOR202W"
"A_06_P2677" "YER050C"
"A_06_P1329" "YBR081C"
"A_06_P1459" "YBR206W"
"A_06_P5152" "YLR335W"
"A_06_P1700" "YCR081W"
"A_06_P1983" "YDL247W"
"A_06_P3775" "YHR197W"
"A_06_P6639" "YOR278W"
"A_06_P2906" "YFR012W"
"A_06_P3440" "YGR219W"
"A_06_P6592" "YOR230W"
"A_06_P1698" "YCR077C"
"A_06_P5422" "YML128C"
"A_06_P2452" "YDR459C"
"A_06_P6524" "YOR162C"
"A_06_P3709" "YHR133C"
"A_06_P2627" "YER006W"
"A_06_P4667" "YKR030W"
"A_06_P2490" "YDR497C"
"A_06_P4363" "YJR120W"
"A_06_P1240" "YBL107C"
"A_06_P6191" "YOL001W"
"A_06_P5987" "YNL215W"
"A_06_P2750" "YER118C"
"A_06_P1988" "YDR003W"
"A_06_P6741" "YOR377W"
"A_06_P6476" "YOR114W"
"A_06_P1592" "YCL040W"
"A_06_P1304" "YBR057C"
"A_06_P2221" "YDR232W"
"A_06_P6284" "YOL091W"
"A_06_P2446" "YDR453C"
"A_06_P1275" "YBR028C"
"A_06_P5174" "YLR357W"
"A_06_P1613" "YCL063W"
"A_06_P3176" "YGL221C"
"A_06_P4028" "YJL007C"
"A_06_P1623" "YCR002C"
"A_06_P3386" "YGR165W"
"A_06_P3389" "YGR168C"
"A_06_P2821" "YER188W"
"A_06_P3193" "YGL237C"
"A_06_P6753" "YOR389W"
"A_06_P6254" "YOL062C"
"A_06_P3165" "YGL210W"
"A_06_P4627" "YKL215C"
"A_06_P6887" "YPL128C"
"A_06_P4731" "YKR093W"
"A_06_P4234" "YJL212C"
"A_06_P2087" "YDR099W"
"A_06_P3092" "YGL137W"
"A_06_P4745" "YLL001W"
"A_06_P2841" "YFL016C"
"A_06_P5452" "YMR024W"
"A_06_P1609" "YCL057W"
"A_06_P1789" "YDL060W"
"A_06_P1008" "Q0070"
"A_06_P2175" "YDR186C"
"A_06_P6486" "YOR124C"
"A_06_P2518" "YDR525W"
"A_06_P2623" "YER002W"
"A_06_P4657" "YKR020W"
"A_06_P3752" "YHR174W"
"A_06_P2205" "YDR216W"
"A_06_P5079" "YLR264W"
"A_06_P1551" "YBR297W"
"A_06_P7141" "YPR094W"
"A_06_P2984" "YGL029W"
"A_06_P1600" "YCL048W"
"A_06_P6689" "YOR325W"
"A_06_P6371" "YOR009W"
"A_06_P2694" "YER064C"
"A_06_P1739" "YDL011C"
"A_06_P5299" "YML009W-B"
"A_06_P5431" "YMR004W"
"A_06_P5098" "YLR283W"
"A_06_P1355" "YBR103W"
"A_06_P1145" "YBL016W"
"A_06_P1267" "YBR020W"
"A_06_P3861" "YIL061C"
"A_06_P6071" "YNL299W"
"A_06_P5407" "YML114C"
"A_06_P1335" "YBR085W"
"A_06_P3434" "YGR213C"
"A_06_P1308" "YBR060C"
"A_06_P1400" "YBR148W"
"A_06_P5084" "YLR269C"
"A_06_P5986" "YNL214W"
"A_06_P5437" "YMR010W"
"A_06_P2738" "YER105C"
"A_06_P3751" "NM_001270738"
"A_06_P1427" "YBR174C"
"A_06_P2008" "YDR023W"
"A_06_P2068" "YDR080W"
"A_06_P5302" "YML012C-A"
"A_06_P4382" "YJR138W"
"A_06_P5362" "YML073C"
"A_06_P5071" "YLR257W"
"A_06_P5571" "YMR139W"
"A_06_P6182" "YNR069C"
"A_06_P3232" "YGR012W"
"A_06_P1480" "YBR227C"
"A_06_P5428" "YMR001C"
"A_06_P3115" "YGL160W"
"A_06_P3349" "YGR128C"
"A_06_P2402" "YDR409W"
"A_06_P4294" "YJR051W"
"A_06_P1016" "Q0130"
"A_06_P4792" "YLL047W"
"A_06_P7215" "YPR167C"
"A_06_P1603" "YCL051W"
"A_06_P2928" "YFR031C-A"
"A_06_P7039" "YPL278C"
"A_06_P6555" "YOR193W"
"A_06_P4609" "YKL196C"
"A_06_P1949" "YDL214C"
"A_06_P3889" "YIL090W"
"A_06_P5291" "YML005W"
"A_06_P4336" "YJR094C"
"A_06_P5683" "YMR244C-A"
"A_06_P5749" "YMR306W"
"A_06_P5507" "YMR079W"
"A_06_P1974" "YDL239C"
"A_06_P2761" "YER128W"
"A_06_P2080" "YDR092W"
"A_06_P2494" "YDR501W"
"A_06_P7219" "YPR171W"
"A_06_P7028" "YPL267W"
"A_06_P3020" "YGL065C"
"A_06_P3653" "YHR079C"
"A_06_P7019" "YPL258C"
"A_06_P1707" "YCR087W"
"A_06_P2506" "YDR513W"
"A_06_P2864" "YFL037W"
"A_06_P7228" "YPR180W"
"A_06_P5236" "YLR418C"
"A_06_P4297" "YJR054W"
"A_06_P5829" "YNL058C"
"A_06_P2377" "YDR384C"
"A_06_P1897" "YDL163W"
"A_06_P5973" "YNL201C"
"A_06_P2090" "YDR102C"
"A_06_P4135" "YJL115W"
"A_06_P5679" "YMR240C"
"A_06_P1052" "YAL030W"
"A_06_P4199" "YJL177W"
"A_06_P5167" "YLR350W"
"A_06_P5225" "YLR407W"
"A_06_P6235" "YOL044W"
"A_06_P2252" "YDR263C"
"A_06_P1575" "YCL024W"
"A_06_P4702" "YKR064W"
"A_06_P3946" "YIL147C"
"A_06_P5630" "YMR193C-A"
"A_06_P3746" "YHR168W"
"A_06_P3510" "YGR288W"
"A_06_P5796" "YNL025C"
"A_06_P5840" "YNL069C"
"A_06_P1407" "YBR155W"
"A_06_P2550" "YEL011W"
"A_06_P2224" "YDR235W"
"A_06_P3712" "YHR136C"
"A_06_P3976" "YIL177C"
"A_06_P3909" "YIL110W"
"A_06_P1730" "YDL002C"
"A_06_P7180" "YPR133C"
"A_06_P1650" "YCR025C"
"A_06_P4561" "YKL149C"
"A_06_P6941" "YPL182C"
"A_06_P2998" "YGL043W"
"A_06_P6030" "YNL258C"
"A_06_P7175" "YPR128C"
"A_06_P1457" "YBR204C"
"A_06_P2462" "YDR469W"
"A_06_P6050" "YNL278W"
"A_06_P4324" "YJR082C"
"A_06_P4275" "YJR032W"
"A_06_P2581" "YEL040W"
"A_06_P5412" "YML118W"
"A_06_P1398" "YBR146W"
"A_06_P1786" "YDL057W"
"A_06_P3018" "YGL063W"
"A_06_P1810" "YDL081C"
"A_06_P3638" "YHR065C"
"A_06_P6710" "YOR346W"
"A_06_P2117" "YDR129C"
"A_06_P4837" "YLR025W"
"A_06_P5396" "YML103C"
"A_06_P6669" "YOR306C"
"A_06_P2545" "YEL006W"
"A_06_P4377" "YJR134C"
"A_06_P4685" "YKR047W"
"A_06_P2168" "YDR179W-A"
"A_06_P6336" "YOL143C"
"A_06_P3717" "YHR140W"
"A_06_P2884" "YFL058W"
"A_06_P1011" "Q0085"
"A_06_P5712" "YMR273C"
"A_06_P4212" "YJL190C"
"A_06_P3970" "TC21509"
"A_06_P2888" "YFL062W"
"A_06_P1086" "YAL062W"
"A_06_P1050" "YAL028W"
"A_06_P2522" "YDR528W"
"A_06_P2345" "YDR354W"
"A_06_P1885" "YDL152W"
"A_06_P6414" "YOR052C"
"A_06_P2478" "YDR485C"
"A_06_P1749" "YDL021W"
"A_06_P2816" "YER184C"
"A_06_P2064" "YDR077W"
"A_06_P4594" "YKL181W"
"A_06_P4663" "YKR026C"
"A_06_P1747" "YDL019C"
"A_06_P5874" "YNL103W"
"A_06_P4248" "YJR002W"
"A_06_P5399" "YML106W"
"A_06_P5772" "YNL001W"
"A_06_P3217" "YGL260W"
"A_06_P3453" "YGR232W"
"A_06_P5040" "YLR226W"
"A_06_P7098" "YPR052C"
"A_06_P3408" "YGR187C"
"A_06_P2562" "YEL021W"
"A_06_P4191" "YJL169W"
"A_06_P4777" "YLL032C"
"A_06_P1095" "YAL069W"
"A_06_P4762" "YLL018C"
"A_06_P6583" "YOR221C"
"A_06_P6897" "YPL138C"
"A_06_P4720" "YKR082W"
"A_06_P1280" "YBR033W"
"A_06_P5703" "YMR264W"
"A_06_P5567" "YMR135W-A"
"A_06_P3503" "YGR281W"
"A_06_P5068" "YLR254C"
"A_06_P2653" "YER029C"
"A_06_P3523" "YHL005C"
"A_06_P6466" "YOR104W"
"A_06_P6403" "YOR041C"
"A_06_P5581" "YMR149W"
"A_06_P5887" "YNL116W"
"A_06_P4680" "YKR042W"
"A_06_P4334" "YJR092W"
"A_06_P5122" "YLR306W"
"A_06_P6924" "YPL165C"
"A_06_P5298" "YML010W"
"A_06_P3748" "YHR170W"
"A_06_P2806" "YER174C"
"A_06_P6734" "YOR370C"
"A_06_P6864" "YPL105C"
"A_06_P2047" "YDR060W"
"A_06_P2830" "YFL007W"
"A_06_P5344" "YML057W"
"A_06_P4068" "YJL048C"
"A_06_P3772" "YHR194W"
"A_06_P3362" "YGR141W"
"A_06_P6354" "YOL160W"
"A_06_P6602" "YOR241W"
"A_06_P1842" "YDL112W"
"A_06_P3800" "YIL002C"
"A_06_P5371" "YML081W"
"A_06_P6782" "YPL023C"
"A_06_P5947" "YNL175C"
"A_06_P1922" "YDL187C"
"A_06_P6772" "YPL013C"
"A_06_P5442" "YMR014W"
"A_06_P6025" "YNL253W"
"A_06_P2605" "YEL063C"
"A_06_P6440" "YOR078W"
"A_06_P4387" "YJR143C"
"A_06_P4051" "YJL030W"
"A_06_P4860" "YLR048W"
"A_06_P5996" "YNL224C"
"A_06_P3325" "YGR105W"
"A_06_P5093" "YLR278C"
"A_06_P1816" "YDL086W"
"A_06_P3881" "YIL082W-A"
"A_06_P2766" "YER133W"
"A_06_P5876" "YNL105W"
"A_06_P5111" "YLR295C"
"A_06_P5647" "YMR208W"
"A_06_P6055" "YNL283C"
"A_06_P1053" "YAL031C"
"A_06_P4145" "YJL125C"
"A_06_P1723" "YCR102C"
"A_06_P6699" "YOR335C"
"A_06_P3257" "YGR037C"
"A_06_P2969" "YGL014W"
"A_06_P1226" "YBL093C"
"A_06_P6857" "YPL098C"
"A_06_P6264" "YOL072W"
"A_06_P6515" "YOR153W"
"A_06_P2755" "YER122C"
"A_06_P4926" "YLR113W"
"A_06_P4515" "YKL104C"
"A_06_P7029" "YPL268W"
"A_06_P2538" "YDR544C"
"A_06_P1431" "YBR178W"
"A_06_P6918" "YPL159C"
"A_06_P3906" "YIL107C"
"A_06_P3090" "YGL135W"
"A_06_P5256" "YLR438C-A"
"A_06_P2514" "YDR521W"
"A_06_P4132" "YJL110C"
"A_06_P1036" "YAL014C"
"A_06_P2038" "YDR051C"
"A_06_P1828" "YDL098C"
"A_06_P6114" "YNR003C"
"A_06_P3045" "YGL090W"
"A_06_P2390" "YDR397C"
"A_06_P5355" "YML066C"
"A_06_P4831" "YLR019W"
"A_06_P2398" "YDR405W"
"A_06_P7207" "YPR159W"
"A_06_P2872" "YFL046W"
"A_06_P6409" "YOR047C"
"A_06_P5367" "YML078W"
"A_06_P4124" "YJL102W"
"A_06_P3611" "YHR039C-A"
"A_06_P1351" "YBR098W"
"A_06_P4076" "YJL055W"
"A_06_P6550" "YOR188W"
"A_06_P5515" "YMR086W"
"A_06_P1106" "YAR023C"
"A_06_P7129" "YPR082C"
"A_06_P4365" "YJR122W"
"A_06_P3777" "YHR199C"
"A_06_P6332" "YOL139C"
"A_06_P2670" "YER044C-A"
"A_06_P4958" "YLR145W"
"A_06_P4192" "YJL170C"
"A_06_P1379" "YBR127C"
"A_06_P5149" "YLR332W"
"A_06_P4505" "YKL095W"
"A_06_P3392" "YGR171C"
"A_06_P6953" "YPL193W"
"A_06_P5650" "YMR211W"
"A_06_P4984" "YLR170C"
"A_06_P1502" "YBR248C"
"A_06_P4331" "YJR089W"
"A_06_P6962" "YPL202C"
"A_06_P6967" "YPL207W"
"A_06_P2993" "YGL038C"
"A_06_P3630" "YHR057C"
"A_06_P3267" "YGR047C"
"A_06_P6600" "YOR238W"
"A_06_P1416" "YBR163W"
"A_06_P1045" "YAL023C"
"A_06_P4342" "YJR099W"
"A_06_P2924" "YFR028C"
"A_06_P2160" "YDR172W"
"A_06_P2899" "YFR005C"
"A_06_P4536" "YKL124W"
"A_06_P3304" "YGR084C"
"A_06_P3184" "YGL228W"
"A_06_P1417" "YBR164C"
"A_06_P1860" "YDL129W"
"A_06_P2939" "YFR041C"
"A_06_P4721" "YKR083C"
"A_06_P2811" "YER179W"
"A_06_P2401" "YDR408C"
"A_06_P5353" "YML064C"
"A_06_P5086" "YLR271W"
"A_06_P3584" "YHR014W"
"A_06_P3702" "YHR127W"
"A_06_P5220" "TC22030"
"A_06_P1187" "YBL057C"
"A_06_P5106" "YLR290C"
"A_06_P4517" "YKL106C-A"
"A_06_P6026" "YNL254C"
"A_06_P7048" "YPR003C"
"A_06_P2262" "YDR273W"
"A_06_P2220" "YDR231C"
"A_06_P3085" "YGL130W"
"A_06_P1256" "YBR009C"
"A_06_P5879" "YNL108C"
"A_06_P4209" "YJL187C"
"A_06_P6915" "YPL156C"
"A_06_P5268" "YLR449W"
"A_06_P1521" "YBR267W"
"A_06_P5381" "YML091C"
"A_06_P1054" "YAL032C"
"A_06_P3711" "YHR135C"
"A_06_P4088" "YJL066C"
"A_06_P5727" "YMR288W"
"A_06_P3747" "YHR169W"
"A_06_P5686" "YMR246W"
"A_06_P2387" "YDR394W"
"A_06_P6207" "YOL016C"
"A_06_P3914" "YIL115C"
"A_06_P5809" "TC20044"
"A_06_P6174" "YNR061C"
"A_06_P3093" "YGL138C"
"A_06_P1523" "YBR269C"
"A_06_P5418" "YML124C"
"A_06_P5356" "YML067C"
"A_06_P2004" "YDR019C"
"A_06_P4950" "YLR137W"
"A_06_P4276" "YJR033C"
"A_06_P5087" "YLR272C"
"A_06_P2691" "YER061C"
"A_06_P7127" "YPR080W"
"A_06_P3316" "YGR096W"
"A_06_P6649" "YOR288C"
"A_06_P1406" "YBR154C"
"A_06_P5059" "YLR245C"
"A_06_P5899" "YNL128W"
"A_06_P3036" "YGL081W"
"A_06_P2929" "YFR032C"
"A_06_P6610" "YOR249C"
"A_06_P2564" "YEL023C"
"A_06_P2901" "YFR007W"
"A_06_P5191" "YLR373C"
"A_06_P6236" "YOL045W"
"A_06_P1268" "YBR021W"
"A_06_P2846" "YFL020C"
"A_06_P2881" "YFL055W"
"A_06_P3294" "YGR074W"
"A_06_P2902" "YFR008W"
"A_06_P6676" "YOR313C"
"A_06_P4656" "YKR019C"
"A_06_P6406" "YOR044W"
"A_06_P3486" "YGR265W"
"A_06_P7170" "YPR123C"
"A_06_P1953" "YDL218W"
"A_06_P1597" "YCL045C"
"A_06_P4005" "YIR028W"
"A_06_P7062" "YPR016W-A"
"A_06_P3295" "YGR075C"
"A_06_P5854" "YNL083W"
"A_06_P4886" "YLR074C"
"A_06_P3592" "YHR021W-A"
"A_06_P5249" "YLR431C"
"A_06_P6038" "YNL266W"
"A_06_P5846" "YNL075W"
"A_06_P2602" "YEL060C"
"A_06_P1968" "YDL233W"
"A_06_P5761" "YMR316W"
"A_06_P2228" "YDR239C"
"A_06_P4786" "YLL041C"
"A_06_P4628" "YKL216W"
"A_06_P4401" "YJR157W"
"A_06_P3904" "YIL105C"
"A_06_P4526" "YKL114C"
"A_06_P4564" "YKL152C"
"A_06_P3668" "YHR093W"
"A_06_P3011" "YGL056C"
"A_06_P3268" "YGR048W"
"A_06_P2113" "YDR125C"
"A_06_P6961" "YPL201C"
"A_06_P2189" "YDR200C"
"A_06_P3621" "TC22080"
"A_06_P5671" "YMR232W"
"A_06_P5639" "YMR200W"
"A_06_P2427" "YDR434W"
"A_06_P5273" "YLR454W"
"A_06_P4309" "YJR066W"
"A_06_P3835" "YIL035C"
"A_06_P7023" "YPL262W"
"A_06_P7148" "YPR101W"
"A_06_P2672" "YER046W"
"A_06_P4194" "YJL172W"
"A_06_P6219" "YOL028C"
"A_06_P6720" "YOR356W"
"A_06_P4428" "YKL020C"
"A_06_P2186" "YDR197W"
"A_06_P1774" "YDL045W-A"
"A_06_P2403" "YDR410C"
"A_06_P5941" "YNL169C"
"A_06_P3876" "YIL076W"
"A_06_P4546" "YKL134C"
"A_06_P5808" "YNL037C"
"A_06_P2070" "YDR082W"
"A_06_P6674" "YOR311C"
"A_06_P1875" "YDL142C"
"A_06_P6765" "YPL006W"
"A_06_P6587" "YOR225W"
"A_06_P5150" "YLR333C"
"A_06_P5982" "YNL210W"
"A_06_P3315" "YGR095C"
"A_06_P3149" "YGL194C"
"A_06_P5228" "YLR410W"
"A_06_P6969" "YPL209C"
"A_06_P3734" "YHR156C"
"A_06_P3212" "YGL256W"
"A_06_P4048" "YJL027C"
"A_06_P4020" "TC21717"
"A_06_P5561" "YMR130W"
"A_06_P3992" "YIR016W"
"A_06_P1495" "YBR241C"
"A_06_P2911" "YFR016C"
"A_06_P1559" "YCL001W-B"
"A_06_P4182" "YJL160C"
"A_06_P6560" "YOR198C"
"A_06_P3365" "YGR144W"
"A_06_P4376" "YJR133W"
"A_06_P6240" "YOL049W"
"A_06_P3297" "YGR077C"
"A_06_P6253" "YOL061W"
"A_06_P1246" "YBL112C"
"A_06_P4774" "YLL029W"
"A_06_P2990" "YGL035C"
"A_06_P1102" "YAR015W"
"A_06_P2131" "YDR143C"
"A_06_P5177" "YLR360W"
"A_06_P6614" "YOR253W"
"A_06_P6017" "YNL245C"
"A_06_P2491" "YDR498C"
"A_06_P4560" "YKL148C"
"A_06_P2721" "YER090W"
"A_06_P5178" "YLR361C"
"A_06_P5194" "YLR376C"
"A_06_P4844" "YLR032W"
"A_06_P2951" "YFR053C"
"A_06_P2030" "YDR043C"
"A_06_P5720" "YMR281W"
"A_06_P7051" "YPR006C"
"A_06_P3790" "YHR212C"
"A_06_P1149" "YBL020W"
"A_06_P5419" "YML125C"
"A_06_P4960" "YLR147C"
"A_06_P3816" "YIL016W"
"A_06_P3319" "YGR099W"
"A_06_P6158" "YNR045W"
"A_06_P1377" "YBR125C"
"A_06_P5124" "YLR308W"
"A_06_P6177" "YNR064C"
"A_06_P5981" "YNL209W"
"A_06_P2077" "YDR089W"
"A_06_P2603" "YEL061C"
"A_06_P4247" "YJR001W"
"A_06_P4767" "YLL022C"
"A_06_P1326" "YBR078W"
"A_06_P7120" "YPR074C"
"A_06_P1339" "YBR089C-A"
"A_06_P3940" "YIL141W"
"A_06_P5744" "YMR303C"
"A_06_P1363" "YBR111C"
"A_06_P3056" "YGL101W"
"A_06_P6471" "YOR109W"
"A_06_P1077" "YAL053W"
"A_06_P6809" "YPL050C"
"A_06_P3943" "YIL144W"
"A_06_P3024" "YGL069C"
"A_06_P3240" "YGR020C"
"A_06_P3064" "YGL109W"
"A_06_P6576" "YOR214C"
"A_06_P6167" "YNR054C"
"A_06_P1232" "YBL099W"
"A_06_P3135" "YGL180W"
"A_06_P1096" "YAR002C-A"
"A_06_P3760" "YHR182W"
"A_06_P4361" "YJR118C"
"A_06_P3246" "YGR026W"
"A_06_P2887" "YFL061W"
"A_06_P1080" "YAL056W"
"A_06_P2737" "YER104W"
"A_06_P6503" "YOR141C"
"A_06_P6691" "YOR327C"
"A_06_P5511" "YMR083W"
"A_06_P5729" "YMR290C"
"A_06_P2250" "YDR261C"
"A_06_P5719" "YMR280C"
"A_06_P6559" "YOR197W"
"A_06_P3485" "YGR264C"
"A_06_P4597" "YKL184W"
"A_06_P1257" "YBR010W"
"A_06_P1614" "YCL064C"
"A_06_P7136" "YPR089W"
"A_06_P4308" "YJR065C"
"A_06_P3507" "YGR285C"
"A_06_P5974" "YNL202W"
"A_06_P5833" "YNL063W"
"A_06_P4586" "YKL173W"
"A_06_P3616" "YHR044C"
"A_06_P3219" "YGL262W"
"A_06_P6938" "YPL179W"
"A_06_P2874" "YFL048C"
"A_06_P3858" "YIL058W"
"A_06_P1112" "YAR033W"
"A_06_P4817" "YLR005W"
"A_06_P7126" "YPR079W"
"A_06_P2026" "YDR039C"
"A_06_P2770" "YER137C"
"A_06_P6895" "YPL136W"
"A_06_P2454" "YDR461W"
"A_06_P3766" "YHR188C"
"A_06_P3995" "YIR019C"
"A_06_P7177" "YPR130C"
"A_06_P3017" "YGL062W"
"A_06_P2941" "YFR043C"
"A_06_P6833" "YPL074W"
"A_06_P2748" "YER116C"
"A_06_P3231" "YGR011W"
"A_06_P4748" "YLL004W"
"A_06_P2708" "YER077C"
"A_06_P3978" "YIR002C"
"A_06_P1809" "YDL080C"
"A_06_P3963" "YIL164C"
"A_06_P4274" "YJR031C"
"A_06_P1815" "YDL085W"
"A_06_P4259" "YJR012C"
"A_06_P6626" "YOR265W"
"A_06_P5547" "YMR118C"
"A_06_P5473" "YMR044W"
"A_06_P3046" "YGL091C"
"A_06_P1987" "YDR002W"
"A_06_P2311" "YDR321W"
"A_06_P5781" "YNL010W"
"A_06_P5804" "YNL033W"
"A_06_P6193" "YOL003C"
"A_06_P2745" "YER113C"
"A_06_P1014" "Q0115"
"A_06_P1814" "YDL085C-A"
"A_06_P5324" "YML035C"
"A_06_P6285" "YOL092W"
"A_06_P3224" "YGR004W"
"A_06_P1862" "YDL130W-A"
"A_06_P6040" "YNL268W"
"A_06_P4841" "YLR029C"
"A_06_P4612" "YKL198C"
"A_06_P2391" "YDR398W"
"A_06_P3280" "YGR060W"
"A_06_P5657" "YMR218C"
"A_06_P3740" "YHR162W"
"A_06_P5991" "YNL219C"
"A_06_P1799" "YDL070W"
"A_06_P1289" "YBR042C"
"A_06_P5646" "YMR207C"
"A_06_P2334" "YDR343C"
"A_06_P5959" "YNL187W"
"A_06_P5830" "YNL059C"
"A_06_P2046" "YDR059C"
"A_06_P3662" "YHR087W"
"A_06_P5902" "YNL131W"
"A_06_P3097" "YGL142C"
"A_06_P6122" "YNR011C"
"A_06_P3112" "YGL157W"
"A_06_P1826" "YDL096C"
"A_06_P5262" "YLR443W"
"A_06_P3289" "YGR069W"
"A_06_P5573" "YMR141C"
"A_06_P3588" "YHR018C"
"A_06_P3342" "YGR122C-A"
"A_06_P4392" "YJR148W"
"A_06_P6937" "YPL178W"
"A_06_P1343" "YBR092C"
"A_06_P6746" "YOR382W"
"A_06_P7117" "YPR071W"
"A_06_P5890" "YNL119W"
"A_06_P3568" "YHL050C"
"A_06_P4410" "YKL004W"
"A_06_P6581" "YOR219C"
"A_06_P6827" "YPL068C"
"A_06_P4856" "YLR044C"
"A_06_P4677" "YKR039W"
"A_06_P6670" "YOR307C"
"A_06_P7026" "YPL265W"
"A_06_P2585" "YEL044W"
"A_06_P3395" "YGR174C"
"A_06_P6142" "YNR031C"
"A_06_P5564" "YMR133W"
"A_06_P5269" "YLR450W"
"A_06_P2226" "YDR237W"
"A_06_P7080" "YPR034W"
"A_06_P2890" "YFL064C"
"A_06_P1384" "YBR132C"
"A_06_P4736" "YKR098C"
"A_06_P6020" "YNL248C"
"A_06_P7194" "YPR146C"
"A_06_P3640" "YHR067W"
"A_06_P1984" "YDL247W-A"
"A_06_P2568" "YEL027W"
"A_06_P3360" "YGR139W"
"A_06_P6380" "YOR018W"
"A_06_P1678" "YCR052W"
"A_06_P1489" "YBR235W"
"A_06_P4424" "YKL017C"
"A_06_P2393" "YDR400W"
"A_06_P2712" "YER081W"
"A_06_P1194" "YBL063W"
"A_06_P1876" "YDL143W"
"A_06_P6322" "YOL129W"
"A_06_P2219" "YDR230W"
"A_06_P3195" "YGL239C"
"A_06_P6680" "YOR316C"
"A_06_P2141" "YDR153C"
"A_06_P6262" "YOL070C"
"A_06_P2865" "YFL038C"
"A_06_P4208" "YJL186W"
"A_06_P2074" "YDR086C"
"A_06_P3330" "YGR110W"
"A_06_P3404" "YGR183C"
"A_06_P4474" "YKL064W"
"A_06_P2732" "YER099C"
"A_06_P7077" "YPR031W"
"A_06_P4036" "YJL014W"
"A_06_P1463" "YBR210W"
"A_06_P5354" "YML065W"
"A_06_P2249" "YDR260C"
"A_06_P4148" "YJL127W-A"
"A_06_P2643" "YER019W"
"A_06_P1616" "YCL066W"
"A_06_P6946" "YPL186C"
"A_06_P2615" "YEL073C"
"A_06_P4149" "YJL128C"
"A_06_P7032" "YPL271W"
"A_06_P7074" "YPR028W"
"A_06_P4956" "YLR143W"
"A_06_P2215" "YDR226W"
"A_06_P6884" "YPL125W"
"A_06_P2985" "YGL030W"
"A_06_P6880" "YPL121C"
"A_06_P6126" "YNR015W"
"A_06_P5773" "YNL002C"
"A_06_P4949" "YLR136C"
"A_06_P1576" "YCL025C"
"A_06_P4103" "YJL081C"
"A_06_P4996" "YLR182W"
"A_06_P5601" "YMR166C"
"A_06_P1127" "YAR071W"
"A_06_P1792" "YDL063C"
"A_06_P4836" "YLR024C"
"A_06_P6021" "YNL249C"
"A_06_P1010" "Q0080"
"A_06_P2156" "YDR168W"
"A_06_P1360" "YBR108W"
"A_06_P7021" "YPL260W"
"A_06_P3745" "YHR167W"
"A_06_P4010" "YIR033W"
"A_06_P6766" "YPL007C"
"A_06_P5754" "YMR311C"
"A_06_P5253" "YLR435W"
"A_06_P1221" "YBL089W"
"A_06_P2054" "YDR067C"
"A_06_P5536" "YMR107W"
"A_06_P1403" "YBR151W"
"A_06_P5616" "YMR179W"
"A_06_P7255" "YDR381C-A"
"A_06_P5783" "YNL012W"
"A_06_P3220" "YGL263W"
"A_06_P6306" "YOL113W"
"A_06_P1214" "YBL082C"
"A_06_P3701" "YHR126C"
"A_06_P5107" "YLR291C"
"A_06_P3573" "YHR004C"
"A_06_P1364" "YBR112C"
"A_06_P5120" "YLR304C"
"A_06_P3452" "YGR231C"
"A_06_P6200" "YOL010W"
"A_06_P5993" "YNL221C"
"A_06_P1534" "YBR280C"
"A_06_P7100" "YPR054W"
"A_06_P4585" "YKL172W"
"A_06_P5427" "YML133C"
"A_06_P2222" "YDR233C"
"A_06_P2304" "YDR315C"
"A_06_P7198" "YPR150W"
"A_06_P6677" "YOR314W"
"A_06_P4853" "YLR041W"
"A_06_P6913" "YPL154C"
"A_06_P6863" "YPL104W"
"A_06_P6327" "YOL134C"
"A_06_P4849" "YLR037C"
"A_06_P4329" "YJR087W"
"A_06_P5685" "YMR245W"
"A_06_P5632" "YMR194C-A"
"A_06_P2895" "YFR001W"
"A_06_P5775" "YNL004W"
"A_06_P6109" "YNR077C"
"A_06_P6902" "YPL143W"
"A_06_P5695" "YMR256C"
"A_06_P5259" "YLR440C"
"A_06_P7256" "YER074W-A"
"A_06_P5017" "YLR203C"
"A_06_P4781" "YLL036C"
"A_06_P6342" "YOL149W"
"A_06_P2111" "YDR123C"
"A_06_P7153" "YPR106W"
"A_06_P1410" "YBR158W"
"A_06_P2040" "YDR053W"
"A_06_P6239" "YOL048C"
"A_06_P1442" "YBR189W"
"A_06_P2711" "YER080W"
"A_06_P4304" "YJR061W"
"A_06_P6480" "YOR118W"
"A_06_P6190" "YNR077C"
"A_06_P2271" "YDR282C"
"A_06_P4211" "YJL189W"
"A_06_P2654" "YER030W"
"A_06_P1243" "YBL108W"
